id,model_id,name,imt,ds
1,1,CR_LDUAL_DUH_H1,PGA,4
2,1,CR_LDUAL_DUH_H10,SA0.6,4
3,1,CR_LDUAL_DUH_H11,SA0.6,4
4,1,CR_LDUAL_DUH_H12,SA0.6,4
5,1,CR_LDUAL_DUH_H2,PGA,4
6,1,CR_LDUAL_DUH_H3,PGA,4
7,1,CR_LDUAL_DUH_H4,PGA,4
8,1,CR_LDUAL_DUH_H5,SA0.6,4
9,1,CR_LDUAL_DUH_H6,SA0.6,4
10,1,CR_LDUAL_DUH_H7,SA0.6,4
11,1,CR_LDUAL_DUH_H8,SA0.6,4
12,1,CR_LDUAL_DUH_H9,SA0.6,4
13,1,CR_LDUAL_DUL_H1,PGA,4
14,1,CR_LDUAL_DUL_H10,SA0.6,4
15,1,CR_LDUAL_DUL_H11,SA0.6,4
16,1,CR_LDUAL_DUL_H12,SA1.0,4
17,1,CR_LDUAL_DUL_H2,PGA,4
18,1,CR_LDUAL_DUL_H3,PGA,4
19,1,CR_LDUAL_DUL_H4,SA0.6,4
20,1,CR_LDUAL_DUL_H5,SA0.6,4
21,1,CR_LDUAL_DUL_H6,SA0.6,4
22,1,CR_LDUAL_DUL_H7,SA0.6,4
23,1,CR_LDUAL_DUL_H8,SA0.6,4
24,1,CR_LDUAL_DUL_H9,SA0.6,4
25,1,CR_LDUAL_DUM_H1,PGA,4
26,1,CR_LDUAL_DUM_H10,SA0.6,4
27,1,CR_LDUAL_DUM_H11,SA0.6,4
28,1,CR_LDUAL_DUM_H12,SA0.6,4
29,1,CR_LDUAL_DUM_H2,PGA,4
30,1,CR_LDUAL_DUM_H3,PGA,4
31,1,CR_LDUAL_DUM_H4,PGA,4
32,1,CR_LDUAL_DUM_H5,SA0.6,4
33,1,CR_LDUAL_DUM_H6,SA0.6,4
34,1,CR_LDUAL_DUM_H7,SA0.6,4
35,1,CR_LDUAL_DUM_H8,SA0.6,4
36,1,CR_LDUAL_DUM_H9,SA0.6,4
37,1,CR_LFINF_CDH_0_H1,PGA,4
38,1,CR_LFINF_CDH_0_H2,SA0.6,4
39,1,CR_LFINF_CDH_0_H3,SA0.6,4
40,1,CR_LFINF_CDH_0_H4,SA1.0,4
41,1,CR_LFINF_CDH_0_H5,SA1.0,4
42,1,CR_LFINF_CDH_0_H6,SA1.0,4
43,1,CR_LFINF_CDH_10_H1,PGA,4
44,1,CR_LFINF_CDH_10_H2,SA0.6,4
45,1,CR_LFINF_CDH_10_H3,SA0.6,4
46,1,CR_LFINF_CDH_10_H4,SA1.0,4
47,1,CR_LFINF_CDH_10_H5,SA1.0,4
48,1,CR_LFINF_CDH_10_H6,SA1.0,4
49,1,CR_LFINF_CDH_15_H1,PGA,4
50,1,CR_LFINF_CDH_15_H2,SA0.6,4
51,1,CR_LFINF_CDH_15_H3,SA0.6,4
52,1,CR_LFINF_CDH_15_H4,SA1.0,4
53,1,CR_LFINF_CDH_15_H5,SA1.0,4
54,1,CR_LFINF_CDH_15_H6,SA1.0,4
55,1,CR_LFINF_CDH_20_H1,PGA,4
56,1,CR_LFINF_CDH_20_H2,SA0.6,4
57,1,CR_LFINF_CDH_20_H3,SA0.6,4
58,1,CR_LFINF_CDH_20_H4,SA0.6,4
59,1,CR_LFINF_CDH_20_H5,SA0.6,4
60,1,CR_LFINF_CDH_20_H6,SA1.0,4
61,1,CR_LFINF_CDH_25_H1,PGA,4
62,1,CR_LFINF_CDH_25_H2,SA0.SA0.6,4
63,1,CR_LFINF_CDH_25_H3,SA0.6,4
64,1,CR_LFINF_CDH_25_H4,SA0.6,4
65,1,CR_LFINF_CDH_25_H5,SA0.6,4
66,1,CR_LFINF_CDH_25_H6,SA1.0,4
67,1,CR_LFINF_CDH_30_H1,PGA,4
68,1,CR_LFINF_CDH_30_H2,SA0.SA0.6,4
69,1,CR_LFINF_CDH_30_H3,SA0.6,4
70,1,CR_LFINF_CDH_30_H4,SA0.6,4
71,1,CR_LFINF_CDH_30_H5,SA0.6,4
72,1,CR_LFINF_CDH_30_H6,SA0.6,4
73,1,CR_LFINF_CDH_5_H1,PGA,4
74,1,CR_LFINF_CDH_5_H2,SA0.6,4
75,1,CR_LFINF_CDH_5_H3,SA0.6,4
76,1,CR_LFINF_CDH_5_H4,SA1.0,4
77,1,CR_LFINF_CDH_5_H5,SA1.0,4
78,1,CR_LFINF_CDH_5_H6,SA1.0,4
79,1,CR_LFINF_CDL_0_H1,SA0.6,4
80,1,CR_LFINF_CDL_0_H2,SA0.6,4
81,1,CR_LFINF_CDL_0_H3,SA1.0,4
82,1,CR_LFINF_CDL_0_H4,SA1.0,4
83,1,CR_LFINF_CDL_0_H5,SA1.0,4
84,1,CR_LFINF_CDL_0_H6,SA1.0,4
85,1,CR_LFINF_CDL_10_H1,SA0.6,4
86,1,CR_LFINF_CDL_10_H2,SA0.6,4
87,1,CR_LFINF_CDL_10_H3,SA1.0,4
88,1,CR_LFINF_CDL_10_H4,SA1.0,4
89,1,CR_LFINF_CDL_10_H5,SA1.0,4
90,1,CR_LFINF_CDL_10_H6,SA1.0,4
91,1,CR_LFINF_CDL_15_H1,SA0.6,4
92,1,CR_LFINF_CDL_15_H2,SA0.6,4
93,1,CR_LFINF_CDL_15_H3,SA1.0,4
94,1,CR_LFINF_CDL_15_H4,SA1.0,4
95,1,CR_LFINF_CDL_15_H5,SA1.0,4
96,1,CR_LFINF_CDL_15_H6,SA1.0,4
97,1,CR_LFINF_CDL_20_H1,SA0.6,4
98,1,CR_LFINF_CDL_20_H2,SA0.6,4
99,1,CR_LFINF_CDL_20_H3,SA0.6,4
100,1,CR_LFINF_CDL_20_H4,SA1.0,4
101,1,CR_LFINF_CDL_20_H5,SA1.0,4
102,1,CR_LFINF_CDL_20_H6,SA1.0,4
103,1,CR_LFINF_CDL_25_H1,SA0.6,4
104,1,CR_LFINF_CDL_25_H2,SA0.6,4
105,1,CR_LFINF_CDL_25_H3,SA0.6,4
106,1,CR_LFINF_CDL_25_H4,SA0.6,4
107,1,CR_LFINF_CDL_25_H5,SA1.0,4
108,1,CR_LFINF_CDL_25_H6,SA1.0,4
109,1,CR_LFINF_CDL_30_H1,SA0.6,4
110,1,CR_LFINF_CDL_30_H2,SA0.6,4
111,1,CR_LFINF_CDL_30_H3,SA0.6,4
112,1,CR_LFINF_CDL_30_H4,SA0.6,4
113,1,CR_LFINF_CDL_30_H5,SA0.6,4
114,1,CR_LFINF_CDL_30_H6,SA1.0,4
115,1,CR_LFINF_CDL_5_H1,SA0.6,4
116,1,CR_LFINF_CDL_5_H2,SA0.6,4
117,1,CR_LFINF_CDL_5_H3,SA1.0,4
118,1,CR_LFINF_CDL_5_H4,SA1.0,4
119,1,CR_LFINF_CDL_5_H5,SA1.0,4
120,1,CR_LFINF_CDL_5_H6,SA1.0,4
121,1,CR_LFINF_CDM_0_H1,SA0.SA0.6,4
122,1,CR_LFINF_CDM_0_H2,SA0.6,4
123,1,CR_LFINF_CDM_0_H3,SA1.0,4
124,1,CR_LFINF_CDM_0_H4,SA1.0,4
125,1,CR_LFINF_CDM_0_H5,SA1.0,4
126,1,CR_LFINF_CDM_0_H6,SA1.0,4
127,1,CR_LFINF_CDM_10_H1,SA0.SA0.6,4
128,1,CR_LFINF_CDM_10_H2,SA0.6,4
129,1,CR_LFINF_CDM_10_H3,SA1.0,4
130,1,CR_LFINF_CDM_10_H4,SA1.0,4
131,1,CR_LFINF_CDM_10_H5,SA1.0,4
132,1,CR_LFINF_CDM_10_H6,SA1.0,4
133,1,CR_LFINF_CDM_15_H1,SA0.SA0.6,4
134,1,CR_LFINF_CDM_15_H2,SA0.6,4
135,1,CR_LFINF_CDM_15_H3,SA0.6,4
136,1,CR_LFINF_CDM_15_H4,SA1.0,4
137,1,CR_LFINF_CDM_15_H5,SA1.0,4
138,1,CR_LFINF_CDM_15_H6,SA1.0,4
139,1,CR_LFINF_CDM_20_H1,SA0.6,4
140,1,CR_LFINF_CDM_20_H2,SA0.6,4
141,1,CR_LFINF_CDM_20_H3,SA0.6,4
142,1,CR_LFINF_CDM_20_H4,SA0.6,4
143,1,CR_LFINF_CDM_20_H5,SA1.0,4
144,1,CR_LFINF_CDM_20_H6,SA1.0,4
145,1,CR_LFINF_CDM_25_H1,SA0.6,4
146,1,CR_LFINF_CDM_25_H2,SA0.6,4
147,1,CR_LFINF_CDM_25_H3,SA0.6,4
148,1,CR_LFINF_CDM_25_H4,SA0.6,4
149,1,CR_LFINF_CDM_25_H5,SA0.6,4
150,1,CR_LFINF_CDM_25_H6,SA1.0,4
151,1,CR_LFINF_CDM_30_H1,SA0.SA0.6,4
152,1,CR_LFINF_CDM_30_H2,SA0.6,4
153,1,CR_LFINF_CDM_30_H3,SA0.6,4
154,1,CR_LFINF_CDM_30_H4,SA0.6,4
155,1,CR_LFINF_CDM_30_H5,SA0.6,4
156,1,CR_LFINF_CDM_30_H6,SA0.6,4
157,1,CR_LFINF_CDM_5_H1,SA0.SA0.6,4
158,1,CR_LFINF_CDM_5_H2,SA0.6,4
159,1,CR_LFINF_CDM_5_H3,SA1.0,4
160,1,CR_LFINF_CDM_5_H4,SA1.0,4
161,1,CR_LFINF_CDM_5_H5,SA1.0,4
162,1,CR_LFINF_CDM_5_H6,SA1.0,4
163,1,CR_LFINF_CDN_0_H1,SA0.6,4
164,1,CR_LFINF_CDN_0_H2,SA0.6,4
165,1,CR_LFINF_CDN_0_H3,SA1.0,4
166,1,CR_LFINF_CDN_0_H4,SA1.0,4
167,1,CR_LFINF_CDN_0_H5,SA1.0,4
168,1,CR_LFINF_CDN_0_H6,SA1.0,4
169,1,CR_LFM_CDH_0_H1,PGA,4
170,1,CR_LFM_CDH_0_H2,SA0.6,4
171,1,CR_LFM_CDH_0_H3,SA1.0,4
172,1,CR_LFM_CDH_0_H4,SA1.0,4
173,1,CR_LFM_CDH_0_H5,SA1.0,4
174,1,CR_LFM_CDH_0_H6,SA1.0,4
175,1,CR_LFM_CDH_10_H1,PGA,4
176,1,CR_LFM_CDH_10_H2,SA0.6,4
177,1,CR_LFM_CDH_10_H3,SA1.0,4
178,1,CR_LFM_CDH_10_H4,SA1.0,4
179,1,CR_LFM_CDH_10_H5,SA1.0,4
180,1,CR_LFM_CDH_10_H6,SA1.0,4
181,1,CR_LFM_CDH_15_H1,PGA,4
182,1,CR_LFM_CDH_15_H2,SA0.6,4
183,1,CR_LFM_CDH_15_H3,SA1.0,4
184,1,CR_LFM_CDH_15_H4,SA1.0,4
185,1,CR_LFM_CDH_15_H5,SA1.0,4
186,1,CR_LFM_CDH_15_H6,SA1.0,4
187,1,CR_LFM_CDH_20_H1,PGA,4
188,1,CR_LFM_CDH_20_H2,SA0.6,4
189,1,CR_LFM_CDH_20_H3,SA0.6,4
190,1,CR_LFM_CDH_20_H4,SA1.0,4
191,1,CR_LFM_CDH_20_H5,SA1.0,4
192,1,CR_LFM_CDH_20_H6,SA1.0,4
193,1,CR_LFM_CDH_25_H1,PGA,4
194,1,CR_LFM_CDH_25_H2,SA0.6,4
195,1,CR_LFM_CDH_25_H3,SA0.6,4
196,1,CR_LFM_CDH_25_H4,SA0.6,4
197,1,CR_LFM_CDH_25_H5,SA1.0,4
198,1,CR_LFM_CDH_25_H6,SA1.0,4
199,1,CR_LFM_CDH_30_H1,PGA,4
200,1,CR_LFM_CDH_30_H2,SA0.6,4
201,1,CR_LFM_CDH_30_H3,SA0.6,4
202,1,CR_LFM_CDH_30_H4,SA0.6,4
203,1,CR_LFM_CDH_30_H5,SA1.0,4
204,1,CR_LFM_CDH_30_H6,SA1.0,4
205,1,CR_LFM_CDH_5_H1,PGA,4
206,1,CR_LFM_CDH_5_H2,SA0.6,4
207,1,CR_LFM_CDH_5_H3,SA1.0,4
208,1,CR_LFM_CDH_5_H4,SA1.0,4
209,1,CR_LFM_CDH_5_H5,SA1.0,4
210,1,CR_LFM_CDH_5_H6,SA1.0,4
211,1,CR_LFM_CDL_0_H1,SA0.6,4
212,1,CR_LFM_CDL_0_H2,SA1.0,4
213,1,CR_LFM_CDL_0_H3,SA1.0,4
214,1,CR_LFM_CDL_0_H4,SA1.0,4
215,1,CR_LFM_CDL_0_H5,SA1.0,4
216,1,CR_LFM_CDL_0_H6,SA1.0,4
217,1,CR_LFM_CDL_10_H1,SA0.6,4
218,1,CR_LFM_CDL_10_H2,SA1.0,4
219,1,CR_LFM_CDL_10_H3,SA1.0,4
220,1,CR_LFM_CDL_10_H4,SA1.0,4
221,1,CR_LFM_CDL_10_H5,SA1.0,4
222,1,CR_LFM_CDL_10_H6,SA1.0,4
223,1,CR_LFM_CDL_15_H1,SA0.6,4
224,1,CR_LFM_CDL_15_H2,SA1.0,4
225,1,CR_LFM_CDL_15_H3,SA1.0,4
226,1,CR_LFM_CDL_15_H4,SA1.0,4
227,1,CR_LFM_CDL_15_H5,SA1.0,4
228,1,CR_LFM_CDL_15_H6,SA1.0,4
229,1,CR_LFM_CDL_20_H1,SA0.6,4
230,1,CR_LFM_CDL_20_H2,SA0.6,4
231,1,CR_LFM_CDL_20_H3,SA1.0,4
232,1,CR_LFM_CDL_20_H4,SA1.0,4
233,1,CR_LFM_CDL_20_H5,SA1.0,4
234,1,CR_LFM_CDL_20_H6,SA1.0,4
235,1,CR_LFM_CDL_25_H1,SA0.6,4
236,1,CR_LFM_CDL_25_H2,SA0.6,4
237,1,CR_LFM_CDL_25_H3,SA0.6,4
238,1,CR_LFM_CDL_25_H4,SA1.0,4
239,1,CR_LFM_CDL_25_H5,SA1.0,4
240,1,CR_LFM_CDL_25_H6,SA1.0,4
241,1,CR_LFM_CDL_30_H1,SA0.6,4
242,1,CR_LFM_CDL_30_H2,SA0.6,4
243,1,CR_LFM_CDL_30_H3,SA0.6,4
244,1,CR_LFM_CDL_30_H4,SA1.0,4
245,1,CR_LFM_CDL_30_H5,SA1.0,4
246,1,CR_LFM_CDL_30_H6,SA1.0,4
247,1,CR_LFM_CDL_5_H1,SA0.6,4
248,1,CR_LFM_CDL_5_H2,SA1.0,4
249,1,CR_LFM_CDL_5_H3,SA1.0,4
250,1,CR_LFM_CDL_5_H4,SA1.0,4
251,1,CR_LFM_CDL_5_H5,SA1.0,4
252,1,CR_LFM_CDL_5_H6,SA1.0,4
253,1,CR_LFM_CDM_0_H1,SA0.6,4
254,1,CR_LFM_CDM_0_H2,SA1.0,4
255,1,CR_LFM_CDM_0_H3,SA1.0,4
256,1,CR_LFM_CDM_0_H4,SA1.0,4
257,1,CR_LFM_CDM_0_H5,SA1.0,4
258,1,CR_LFM_CDM_0_H6,SA1.0,4
259,1,CR_LFM_CDM_10_H1,SA0.6,4
260,1,CR_LFM_CDM_10_H2,SA1.0,4
261,1,CR_LFM_CDM_10_H3,SA1.0,4
262,1,CR_LFM_CDM_10_H4,SA1.0,4
263,1,CR_LFM_CDM_10_H5,SA1.0,4
264,1,CR_LFM_CDM_10_H6,SA1.0,4
265,1,CR_LFM_CDM_15_H1,SA0.6,4
266,1,CR_LFM_CDM_15_H2,SA0.6,4
267,1,CR_LFM_CDM_15_H3,SA1.0,4
268,1,CR_LFM_CDM_15_H4,SA1.0,4
269,1,CR_LFM_CDM_15_H5,SA1.0,4
270,1,CR_LFM_CDM_15_H6,SA1.0,4
271,1,CR_LFM_CDM_20_H1,SA0.6,4
272,1,CR_LFM_CDM_20_H2,SA0.6,4
273,1,CR_LFM_CDM_20_H3,SA0.6,4
274,1,CR_LFM_CDM_20_H4,SA1.0,4
275,1,CR_LFM_CDM_20_H5,SA1.0,4
276,1,CR_LFM_CDM_20_H6,SA1.0,4
277,1,CR_LFM_CDM_25_H1,SA0.6,4
278,1,CR_LFM_CDM_25_H2,SA0.6,4
279,1,CR_LFM_CDM_25_H3,SA0.6,4
280,1,CR_LFM_CDM_25_H4,SA0.6,4
281,1,CR_LFM_CDM_25_H5,SA1.0,4
282,1,CR_LFM_CDM_25_H6,SA1.0,4
283,1,CR_LFM_CDM_30_H1,SA0.6,4
284,1,CR_LFM_CDM_30_H2,SA0.6,4
285,1,CR_LFM_CDM_30_H3,SA0.6,4
286,1,CR_LFM_CDM_30_H4,SA0.6,4
287,1,CR_LFM_CDM_30_H5,SA0.6,4
288,1,CR_LFM_CDM_30_H6,SA0.6,4
289,1,CR_LFM_CDM_5_H1,SA0.6,4
290,1,CR_LFM_CDM_5_H2,SA1.0,4
291,1,CR_LFM_CDM_5_H3,SA1.0,4
292,1,CR_LFM_CDM_5_H4,SA1.0,4
293,1,CR_LFM_CDM_5_H5,SA1.0,4
294,1,CR_LFM_CDM_5_H6,SA1.0,4
295,1,CR_LFM_CDN_0_H1,SA0.6,4
296,1,CR_LFM_CDN_0_H2,SA1.0,4
297,1,CR_LFM_CDN_0_H3,SA1.0,4
298,1,CR_LFM_CDN_0_H4,SA1.0,4
299,1,CR_LFM_CDN_0_H5,SA1.0,4
300,1,CR_LFM_CDN_0_H6,SA1.0,4
301,1,CR_LWAL_DUH_H1,PGA,4
302,1,CR_LWAL_DUH_H10,SA0.6,4
303,1,CR_LWAL_DUH_H11,SA0.6,4
304,1,CR_LWAL_DUH_H12,SA0.6,4
305,1,CR_LWAL_DUH_H2,PGA,4
306,1,CR_LWAL_DUH_H3,PGA,4
307,1,CR_LWAL_DUH_H4,PGA,4
308,1,CR_LWAL_DUH_H5,SA0.SA0.6,4
309,1,CR_LWAL_DUH_H6,SA0.SA0.6,4
310,1,CR_LWAL_DUH_H7,SA0.6,4
311,1,CR_LWAL_DUH_H8,SA0.6,4
312,1,CR_LWAL_DUH_H9,SA0.6,4
313,1,CR_LWAL_DUL_H1,PGA,4
314,1,CR_LWAL_DUL_H10,SA0.6,4
315,1,CR_LWAL_DUL_H11,SA0.6,4
316,1,CR_LWAL_DUL_H12,SA1.0,4
317,1,CR_LWAL_DUL_H2,PGA,4
318,1,CR_LWAL_DUL_H3,PGA,4
319,1,CR_LWAL_DUL_H4,SA0.SA0.6,4
320,1,CR_LWAL_DUL_H5,SA0.6,4
321,1,CR_LWAL_DUL_H6,SA0.6,4
322,1,CR_LWAL_DUL_H7,SA0.6,4
323,1,CR_LWAL_DUL_H8,SA0.6,4
324,1,CR_LWAL_DUL_H9,SA0.6,4
325,1,CR_LWAL_DUM_H1,PGA,4
326,1,CR_LWAL_DUM_H10,SA0.6,4
327,1,CR_LWAL_DUM_H11,SA0.6,4
328,1,CR_LWAL_DUM_H12,SA0.6,4
329,1,CR_LWAL_DUM_H2,PGA,4
330,1,CR_LWAL_DUM_H3,PGA,4
331,1,CR_LWAL_DUM_H4,PGA,4
332,1,CR_LWAL_DUM_H5,SA0.SA0.6,4
333,1,CR_LWAL_DUM_H6,SA0.6,4
334,1,CR_LWAL_DUM_H7,SA0.6,4
335,1,CR_LWAL_DUM_H8,SA0.6,4
336,1,CR_LWAL_DUM_H9,SA0.6,4
337,1,MCF_LWAL_DUH_H1,PGA,4
338,1,MCF_LWAL_DUH_H2,PGA,4
339,1,MCF_LWAL_DUH_H3,PGA,4
340,1,MCF_LWAL_DUH_H4,SA0.6,4
341,1,MCF_LWAL_DUH_H5,SA0.6,4
342,1,MCF_LWAL_DUH_H6,SA0.6,4
343,1,MCF_LWAL_DUL_H1,PGA,4
344,1,MCF_LWAL_DUL_H2,PGA,4
345,1,MCF_LWAL_DUL_H3,SA0.SA0.6,4
346,1,MCF_LWAL_DUL_H4,SA0.6,4
347,1,MCF_LWAL_DUL_H5,SA0.6,4
348,1,MCF_LWAL_DUL_H6,SA0.6,4
349,1,MCF_LWAL_DUM_H1,PGA,4
350,1,MCF_LWAL_DUM_H2,PGA,4
351,1,MCF_LWAL_DUM_H3,PGA,4
352,1,MCF_LWAL_DUM_H4,SA0.6,4
353,1,MCF_LWAL_DUM_H5,SA0.6,4
354,1,MCF_LWAL_DUM_H6,SA0.6,4
355,1,MR_LWAL_DUH_H1,PGA,4
356,1,MR_LWAL_DUH_H2,PGA,4
357,1,MR_LWAL_DUH_H3,SA0.SA0.6,4
358,1,MR_LWAL_DUH_H4,SA0.6,4
359,1,MR_LWAL_DUH_H5,SA0.6,4
360,1,MR_LWAL_DUL_H1,PGA,4
361,1,MR_LWAL_DUL_H2,PGA,4
362,1,MR_LWAL_DUL_H3,SA0.6,4
363,1,MR_LWAL_DUL_H4,SA0.6,4
364,1,MR_LWAL_DUL_H5,SA0.6,4
365,1,MR_LWAL_DUM_H1,PGA,4
366,1,MR_LWAL_DUM_H2,PGA,4
367,1,MR_LWAL_DUM_H3,SA0.SA0.6,4
368,1,MR_LWAL_DUM_H4,SA0.6,4
369,1,MR_LWAL_DUM_H5,SA0.6,4
370,1,MUR_LWAL_DNO_H1,PGA,4
371,1,MUR_LWAL_DNO_H2,SA0.SA0.6,4
372,1,MUR_LWAL_DNO_H3,SA0.6,4
373,1,MUR_LWAL_DNO_H4,SA0.6,4
374,1,MUR_LWAL_DNO_H5,SA0.6,4
375,1,MUR_ADO_LWAL_DNO_H1,PGA,4
376,1,MUR_ADO_LWAL_DNO_H2,SA0.6,4
377,1,MUR_ADO_LWAL_DNO_H3,SA0.6,4
378,1,MUR_CB99_LWAL_DNO_H1,PGA,4
379,1,MUR_CB99_LWAL_DNO_H2,SA0.SA0.6,4
380,1,MUR_CB99_LWAL_DNO_H3,SA0.6,4
381,1,MUR_CB99_LWAL_DNO_H4,SA0.6,4
382,1,MUR_CB99_LWAL_DNO_H5,SA0.6,4
383,1,MUR_CL99_LWAL_DNO_H1,PGA,4
384,1,MUR_CL99_LWAL_DNO_H2,SA0.SA0.6,4
385,1,MUR_CL99_LWAL_DNO_H3,SA0.6,4
386,1,MUR_CL99_LWAL_DNO_H4,SA0.6,4
387,1,MUR_CL99_LWAL_DNO_H5,SA0.6,4
388,1,MUR_STDRE_LWAL_DNO_H1,PGA,4
389,1,MUR_STDRE_LWAL_DNO_H2,SA0.SA0.6,4
390,1,MUR_STDRE_LWAL_DNO_H3,SA0.6,4
391,1,MUR_STDRE_LWAL_DNO_H4,SA0.6,4
392,1,MUR_STDRE_LWAL_DNO_H5,SA0.6,4
393,1,MUR_STRUB_LWAL_DNO_H1,PGA,4
394,1,MUR_STRUB_LWAL_DNO_H2,SA0.SA0.6,4
395,1,MUR_STRUB_LWAL_DNO_H3,SA0.6,4
396,1,MUR_STRUB_LWAL_DNO_H4,SA0.6,4
397,1,MUR_STRUB_LWAL_DNO_H5,SA0.6,4
398,1,S_LFBR_DUH_H1,PGA,4
399,1,S_LFBR_DUH_H10,SA1.0,4
400,1,S_LFBR_DUH_H11,SA1.0,4
401,1,S_LFBR_DUH_H12,SA1.0,4
402,1,S_LFBR_DUH_H2,SA0.SA0.6,4
403,1,S_LFBR_DUH_H3,SA0.6,4
404,1,S_LFBR_DUH_H4,SA0.6,4
405,1,S_LFBR_DUH_H5,SA0.6,4
406,1,S_LFBR_DUH_H6,SA0.6,4
407,1,S_LFBR_DUH_H7,SA1.0,4
408,1,S_LFBR_DUH_H8,SA1.0,4
409,1,S_LFBR_DUH_H9,SA1.0,4
410,1,S_LFBR_DUM_H1,PGA,4
411,1,S_LFBR_DUM_H10,SA1.0,4
412,1,S_LFBR_DUM_H11,SA1.0,4
413,1,S_LFBR_DUM_H12,SA1.0,4
414,1,S_LFBR_DUM_H2,SA0.SA0.6,4
415,1,S_LFBR_DUM_H3,SA0.6,4
416,1,S_LFBR_DUM_H4,SA0.6,4
417,1,S_LFBR_DUM_H5,SA0.6,4
418,1,S_LFBR_DUM_H6,SA0.6,4
419,1,S_LFBR_DUM_H7,SA1.0,4
420,1,S_LFBR_DUM_H8,SA1.0,4
421,1,S_LFBR_DUM_H9,SA1.0,4
422,1,S_LFINF_DUH_H1,PGA,4
423,1,S_LFINF_DUH_H10,SA0.6,4
424,1,S_LFINF_DUH_H11,SA0.6,4
425,1,S_LFINF_DUH_H12,SA0.6,4
426,1,S_LFINF_DUH_H2,PGA,4
427,1,S_LFINF_DUH_H3,SA0.SA0.6,4
428,1,S_LFINF_DUH_H4,SA0.SA0.6,4
429,1,S_LFINF_DUH_H5,SA0.6,4
430,1,S_LFINF_DUH_H6,SA0.6,4
431,1,S_LFINF_DUH_H7,SA0.6,4
432,1,S_LFINF_DUH_H8,SA0.6,4
433,1,S_LFINF_DUH_H9,SA0.6,4
434,1,S_LFINF_DUM_H1,PGA,4
435,1,S_LFINF_DUM_H10,SA0.6,4
436,1,S_LFINF_DUM_H11,SA0.6,4
437,1,S_LFINF_DUM_H12,SA0.6,4
438,1,S_LFINF_DUM_H2,PGA,4
439,1,S_LFINF_DUM_H3,SA0.SA0.6,4
440,1,S_LFINF_DUM_H4,SA0.SA0.6,4
441,1,S_LFINF_DUM_H5,SA0.6,4
442,1,S_LFINF_DUM_H6,SA0.6,4
443,1,S_LFINF_DUM_H7,SA0.6,4
444,1,S_LFINF_DUM_H8,SA0.6,4
445,1,S_LFINF_DUM_H9,SA0.6,4
446,1,S_LFM_DUH_H1,PGA,4
447,1,S_LFM_DUH_H10,SA1.0,4
448,1,S_LFM_DUH_H11,SA1.0,4
449,1,S_LFM_DUH_H12,SA1.0,4
450,1,S_LFM_DUH_H2,SA0.SA0.6,4
451,1,S_LFM_DUH_H3,SA0.6,4
452,1,S_LFM_DUH_H4,SA0.6,4
453,1,S_LFM_DUH_H5,SA0.6,4
454,1,S_LFM_DUH_H6,SA1.0,4
455,1,S_LFM_DUH_H7,SA1.0,4
456,1,S_LFM_DUH_H8,SA1.0,4
457,1,S_LFM_DUH_H9,SA1.0,4
458,1,S_LFM_DUM_H1,PGA,4
459,1,S_LFM_DUM_H10,SA1.0,4
460,1,S_LFM_DUM_H11,SA1.0,4
461,1,S_LFM_DUM_H12,SA1.0,4
462,1,S_LFM_DUM_H2,SA0.SA0.6,4
463,1,S_LFM_DUM_H3,SA0.6,4
464,1,S_LFM_DUM_H4,SA0.6,4
465,1,S_LFM_DUM_H5,SA1.0,4
466,1,S_LFM_DUM_H6,SA1.0,4
467,1,S_LFM_DUM_H7,SA1.0,4
468,1,S_LFM_DUM_H8,SA1.0,4
469,1,S_LFM_DUM_H9,SA1.0,4
470,1,S_LWAL_DUH_H1,PGA,4
471,1,S_LWAL_DUH_H10,SA0.6,4
472,1,S_LWAL_DUH_H11,SA0.6,4
473,1,S_LWAL_DUH_H12,SA0.6,4
474,1,S_LWAL_DUH_H2,PGA,4
475,1,S_LWAL_DUH_H3,SA0.SA0.6,4
476,1,S_LWAL_DUH_H4,SA0.SA0.6,4
477,1,S_LWAL_DUH_H5,SA0.6,4
478,1,S_LWAL_DUH_H6,SA0.6,4
479,1,S_LWAL_DUH_H7,SA0.6,4
480,1,S_LWAL_DUH_H8,SA0.6,4
481,1,S_LWAL_DUH_H9,SA0.6,4
482,1,S_LWAL_DUM_H1,PGA,4
483,1,S_LWAL_DUM_H10,SA0.6,4
484,1,S_LWAL_DUM_H11,SA0.6,4
485,1,S_LWAL_DUM_H12,SA1.0,4
486,1,S_LWAL_DUM_H2,PGA,4
487,1,S_LWAL_DUM_H3,SA0.SA0.6,4
